Attachment URL,ID,Title,Description,Status,Address,Location,Zip Code,Date Created,Num Of Comments,Num Of Followers,Num Of Supporters,Latitude,Longitude,Rank,User
NA,177848,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,162-01 Powells Cove Boulevard,,0,1380546202,0,0,0,40.794128,-73.799277,0,nyc311
NA,177849,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,196-35 53 Avenue,,0,1380546180,0,0,0,40.747755,-73.78196,0,nyc311
NA,177850,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,received,2519 Avenue I,,0,1380546082,0,0,0,40.628685,-73.951801,0,nyc311
NA,177851,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380546000,0,0,0,40.719382,-73.850606,0,nyc311
NA,177852,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,372 Brooklyn Avenue,,0,1380545965,0,0,0,40.666212,-73.945289,0,nyc311
NA,177853,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,90 Downing Street,,0,1380545940,0,0,0,40.683343,-73.960837,0,nyc311
NA,177854,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,164-07 99 Street,,0,1380545849,0,0,0,40.651291,-73.83212,0,nyc311
NA,177855,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,605 West 42 Street,,0,1380545160,0,0,0,40.761034,-73.998794,0,nyc311
NA,177856,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,received,602 East 2 Street,,0,1380545008,0,0,0,40.636579,-73.97707,0,nyc311
NA,177857,Fountain - Over 5 Gallons,This request was submitted to NYC 311 without a description.,submitted,,,0,1380544717,0,0,0,40.788066,-73.794991,0,nyc311
NA,177858,Ventilation,This request was submitted to NYC 311 without a description.,submitted,77-09 60 Street,,0,1380544571,0,0,0,40.696656,-73.896669,0,nyc311
NA,177859,Driver Complaint,This request was submitted to NYC 311 without a description.,received,30 West 62 Street,,0,1380544524,0,0,0,40.770689,-73.982454,0,nyc311
NA,177860,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,Hanover Square,,0,1380544500,0,0,0,40.704651,-74.009601,0,nyc311
NA,177861,15 Street Cond/Dump-Out/Drop-Off,This request was submitted to NYC 311 without a description.,submitted,,,0,1380544320,0,0,0,40.615652,-74.157082,0,nyc311
NA,177862,Graffiti,This request was submitted to NYC 311 without a description.,submitted,20 East 17 Street,,0,1380544294,0,0,0,40.73744,-73.991091,0,nyc311
NA,177863,Entire Tree Has Fallen Down,This request was submitted to NYC 311 without a description.,received,1147 East 85 Street,,0,1380543542,0,0,0,40.633803,-73.905079,0,nyc311
NA,177864,Graffiti,This request was submitted to NYC 311 without a description.,submitted,18-31 27 Avenue,,0,1380542705,0,0,0,40.772638,-73.926875,0,nyc311
NA,177865,Pothole,This request was submitted to NYC 311 without a description.,submitted,351 Guyon Avenue,,0,1380542443,0,0,0,40.559002,-74.117733,0,nyc311
NA,177866,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,31 Schermerhorn Street,,0,1380542340,0,0,0,40.651341,-73.950509,0,nyc311
NA,177867,Noise: Alarms (NR3),This request was submitted to NYC 311 without a description.,submitted,,,0,1380542160,0,0,0,40.59631,-73.745319,0,nyc311
NA,177868,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380541500,0,0,0,40.646803,-73.884949,0,nyc311
NA,177869,Horn Honking Sign Requested (NR9),This request was submitted to NYC 311 without a description.,submitted,,,0,1380540600,0,0,0,40.778096,-73.978293,0,nyc311
NA,161493,Pothole,"crater like potholes in several places on Maple Parkway. Between Forest and Nethland. The pictures attach are examples of the street damage. These holes can be very damaging to cars as well. 
 .",received,1941 Forest Ave,"Staten Island, NY",10303,1380540090,1,1,1,40.626004,-74.153758,2,147
NA,177870,Cave-in,This request was submitted to NYC 311 without a description.,received,15-82 208 Street,,0,1380540045,0,0,0,40.783453,-73.784847,0,nyc311
NA,177871,Wear & Tear,This request was submitted to NYC 311 without a description.,in progress,49 Center Place,,0,1380538800,0,0,0,40.562936,-74.099993,0,nyc311
NA,177872,Cave-in,This request was submitted to NYC 311 without a description.,submitted,,,0,1380538746,0,0,0,40.781525,-73.960414,0,nyc311
NA,177873,Noise: Manufacturing Noise (NK1),This request was submitted to NYC 311 without a description.,submitted,398 Morgan Avenue,,0,1380537780,0,0,0,40.717707,-73.936766,0,nyc311
NA,177874,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,submitted,2903 Dewitt Place,,0,1380536797,0,0,0,40.868086,-73.846761,0,nyc311
NA,177875,Graffiti,This request was submitted to NYC 311 without a description.,submitted,157 Prospect Park West,,0,1380536657,0,0,0,40.663711,-73.977602,0,nyc311
NA,177876,Container - Over 5 Gallons,This request was submitted to NYC 311 without a description.,submitted,140 30 Street,,0,1380536182,0,0,0,40.658273,-74.00195,0,nyc311
NA,177877,Graffiti,This request was submitted to NYC 311 without a description.,submitted,87-09 169 Street,,0,1380536050,0,0,0,40.712122,-73.793763,0,nyc311
NA,177878,Other (Explain Below),This request was submitted to NYC 311 without a description.,submitted,560 Prospect Place,,0,1380535365,0,0,0,40.675423,-73.958213,0,nyc311
NA,177879,E1 Improper Disposal,This request was submitted to NYC 311 without a description.,submitted,105 West 131 Street,,0,1380535320,0,0,0,40.811803,-73.943258,0,nyc311
NA,177880,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380532944,0,0,0,40.760993,-73.990759,0,nyc311
NA,177881,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,34a Carroll Street,,0,1380531882,0,0,0,40.84517,-73.788826,0,nyc311
NA,177882,Horn Honking Sign Requested (NR9),This request was submitted to NYC 311 without a description.,submitted,,,0,1380531600,0,0,0,40.855947,-73.79249,0,nyc311
NA,177883,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,303 West 42 Street,,0,1380528120,0,0,0,40.757435,-73.990254,0,nyc311
NA,177884,Bicycle Chained to Tree,This request was submitted to NYC 311 without a description.,received,1 Avenue,,0,1380523877,0,0,0,40.763053,-73.959468,0,nyc311
NA,177885,Vehicle Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380520259,0,0,0,40.669909,-73.979063,0,nyc311
NA,177886,Street Light Out,This request was submitted to NYC 311 without a description.,received,57-19 Cooper Avenue,,0,1380519360,0,0,0,40.693656,-73.89935,0,nyc311
NA,177887,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,West   43 Street,,0,1380519120,0,0,0,40.758503,-73.99072,0,nyc311
NA,177888,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,10 Hanover Square,,0,1380518880,0,0,0,40.704327,-74.00923,0,nyc311
NA,177889,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,3 Hanover Square,,0,1380518700,0,0,0,40.704813,-74.009626,0,nyc311
NA,177890,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380517860,0,0,0,40.714729,-73.942068,0,nyc311
NA,177891,Lamppost Missing,This request was submitted to NYC 311 without a description.,received,,,0,1380517200,0,0,0,40.651341,-73.950509,0,nyc311
NA,177892,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,3 Hanover Square,,0,1380517140,0,0,0,40.704813,-74.009626,0,nyc311
NA,177893,Street Cleaning - ASP,This request was submitted to NYC 311 without a description.,received,553 East 93 Street,,0,1380516457,0,0,0,40.653604,-73.917066,0,nyc311
NA,177894,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,23 West 82 Street,,0,1380514980,0,0,0,40.783079,-73.972091,0,nyc311
NA,177895,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380514920,0,0,0,40.750112,-73.915405,0,nyc311
NA,161486,Noise Complaint,the tenents in apartment 7D are playing the music and TV so loud other apartments can hear it. they refuse to answer to the doorman.,received,135 Ocean Pkwy,"Brooklyn, NY",11218,1380514915,1,1,1,40.646696,-73.973929,2,Anonymous
NA,177896,Street Cleaning - ASP,This request was submitted to NYC 311 without a description.,received,73-01 41 Avenue,,0,1380514586,0,0,0,40.74513,-73.89187,0,nyc311
NA,177897,Driver Complaint,This request was submitted to NYC 311 without a description.,received,75 Clarkson Street,,0,1380514109,0,0,0,40.72979,-74.010095,0,nyc311
NA,177898,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,488 Empire Boulevard,,0,1380513900,0,0,0,40.664176,-73.946257,0,nyc311
NA,177899,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,received,7-34 Leggett Place,,0,1380513841,0,0,0,40.794648,-73.812595,0,nyc311
NA,177900,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380513780,0,0,0,40.739512,-73.984743,0,nyc311
NA,177901,Animal Odor,This request was submitted to NYC 311 without a description.,received,355 Tysen Lane,,0,1380513600,0,0,0,40.567257,-74.121919,0,nyc311
NA,177903,Animal Odor,This request was submitted to NYC 311 without a description.,received,92-11 35 Avenue,,0,1380513600,0,0,0,40.752793,-73.875179,0,nyc311
NA,177902,Animal Waste,This request was submitted to NYC 311 without a description.,received,88-41 213 Street,,0,1380513600,0,0,0,40.725063,-73.751981,0,nyc311
NA,177905,Pigeon Waste,This request was submitted to NYC 311 without a description.,received,88-41 213 Street,,0,1380513600,0,0,0,40.725063,-73.751981,0,nyc311
NA,177904,Animal Waste,This request was submitted to NYC 311 without a description.,received,647 East 49 Street,,0,1380513600,0,0,0,40.645818,-73.930747,0,nyc311
NA,177906,Driver Complaint,This request was submitted to NYC 311 without a description.,received,45 4 Avenue,,0,1380512988,0,0,0,40.683029,-73.979239,0,nyc311
NA,177907,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,263 Classon Avenue,,0,1380512940,0,0,0,40.691832,-73.960601,0,nyc311
NA,177908,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,94-17 84 Street,,0,1380511859,0,0,0,40.685333,-73.857173,0,nyc311
NA,177909,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,172 5 Avenue,,0,1380511740,0,0,0,40.740983,-73.990004,0,nyc311
NA,177910,Tree Trunk Split,This request was submitted to NYC 311 without a description.,received,1141 East 14th Street,,0,1380511711,0,0,0,40.621646,-73.961366,0,nyc311
NA,177911,Driver Complaint,This request was submitted to NYC 311 without a description.,received,200 East 94 Street,,0,1380511705,0,0,0,40.783742,-73.949952,0,nyc311
NA,177912,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,57 Douglass Street,,0,1380511320,0,0,0,40.683725,-73.993066,0,nyc311
NA,177913,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380510810,0,0,0,40.760601,-73.964314,0,nyc311
NA,177914,Graffiti,This request was submitted to NYC 311 without a description.,submitted,87-17 Liberty Avenue,,0,1380510469,0,0,0,40.679858,-73.851351,0,nyc311
NA,177915,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,received,2929 Brighton 3 Street,,0,1380510147,0,0,0,40.579923,-73.965235,0,nyc311
NA,177916,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,20 West   51 Street,,0,1380509880,0,0,0,40.762488,-73.98464,0,nyc311
NA,177917,1 or 2,This request was submitted to NYC 311 without a description.,submitted,65-30 Kissena Boulevard,,0,1380509581,0,0,0,40.736707,-73.814703,0,nyc311
NA,177918,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,West   22 Street,,0,1380509340,0,0,0,40.741554,-73.991682,0,nyc311
NA,177919,Chemical Vapors/Gases/Odors,This request was submitted to NYC 311 without a description.,submitted,600 West 162 Street,,0,1380509334,0,0,0,40.837299,-73.942897,0,nyc311
NA,177920,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,20 East   86 Street,,0,1380507660,0,0,0,40.778347,-73.952866,0,nyc311
NA,177921,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,60 West 23 Street,,0,1380507600,0,0,0,40.74232,-73.991429,0,nyc311
NA,177922,Driver Complaint,This request was submitted to NYC 311 without a description.,received,711 12 Avenue,,0,1380507436,0,0,0,40.767495,-73.996267,0,nyc311
NA,177923,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,134 1 Avenue,,0,1380506760,0,0,0,40.768143,-73.95575,0,nyc311
NA,177924,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,225 East 86 Street,,0,1380506280,0,0,0,40.778525,-73.953259,0,nyc311
NA,177925,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380506161,0,0,0,40.739064,-73.926158,0,nyc311
NA,177926,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,225 East 86 Street,,0,1380506040,0,0,0,40.778525,-73.953259,0,nyc311
NA,177927,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,94 Broadway,,0,1380505740,0,0,0,40.783147,-73.971277,0,nyc311
NA,177928,Noise: Alarms (NR3),This request was submitted to NYC 311 without a description.,submitted,East   52 Street,,0,1380505440,0,0,0,40.651199,-73.928371,0,nyc311
NA,177929,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,15 125 St W,,0,1380505320,0,0,0,40.783147,-73.971277,0,nyc311
NA,177930,Driver Complaint,This request was submitted to NYC 311 without a description.,received,349 West 49 Street,,0,1380503839,0,0,0,40.762258,-73.987954,0,nyc311
NA,177931,Stop,This request was submitted to NYC 311 without a description.,received,,,0,1380502845,0,0,0,40.627573,-73.976576,0,nyc311
NA,177932,Cave-in,This request was submitted to NYC 311 without a description.,received,87-20 85 Street,,0,1380502545,0,0,0,40.691382,-73.858663,0,nyc311
NA,177933,Stop,This request was submitted to NYC 311 without a description.,received,,,0,1380502426,0,0,0,40.641537,-73.981757,0,nyc311
NA,177934,Driver Complaint,This request was submitted to NYC 311 without a description.,received,303 East 83 Street,,0,1380502091,0,0,0,40.775767,-73.952774,0,nyc311
NA,177935,Pothole,This request was submitted to NYC 311 without a description.,submitted,Buchanan Street,,0,1380501930,0,0,0,40.643819,-74.090388,0,nyc311
NA,177936,Street Light Out,This request was submitted to NYC 311 without a description.,received,,,0,1380501360,0,0,0,40.669427,-73.97282,0,nyc311
NA,177937,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1380501103,0,0,0,40.801801,-73.961077,0,nyc311
NA,177938,Horn Honking Sign Requested (NR9),This request was submitted to NYC 311 without a description.,submitted,30 East   63 Street,,0,1380501000,0,0,0,40.762908,-73.962039,0,nyc311
NA,177939,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,Main Street,,0,1380501000,0,0,0,40.720354,-73.8185,0,nyc311
NA,177940,Unauthorized Tree Pruning,This request was submitted to NYC 311 without a description.,submitted,220-16 137 Avenue,,0,1380500933,0,0,0,40.675103,-73.750761,0,nyc311
NA,177941,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,255 West 84 Street,,0,1380500790,0,0,0,40.787261,-73.978066,0,nyc311
NA,177942,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380500772,0,0,0,40.719193,-73.999841,0,nyc311
NA,177943,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,received,501 Surf Avenue,,0,1380500580,0,0,0,40.574886,-73.973989,0,nyc311
NA,177944,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,150-24 Beaver Road,,0,1380500280,0,0,0,40.699421,-73.802649,0,nyc311
NA,177945,Wastewater Into Catch Basin (IEB),This request was submitted to NYC 311 without a description.,submitted,,,0,1380500040,0,0,0,40.710939,-73.766534,0,nyc311
NA,177946,Graffiti,This request was submitted to NYC 311 without a description.,submitted,123 1/2 Chrystie Street,,0,1380498511,0,0,0,40.718935,-73.993438,0,nyc311
NA,177947,Graffiti,This request was submitted to NYC 311 without a description.,submitted,105 East 9 Street,,0,1380498423,0,0,0,40.730463,-73.990244,0,nyc311
NA,177948,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,submitted,,,0,1380498240,0,0,0,40.611326,-74.006015,0,nyc311
NA,177949,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,,,0,1380498120,0,0,0,40.850209,-73.866524,0,nyc311
NA,177950,Construction,This request was submitted to NYC 311 without a description.,submitted,40-51 72 Street,,0,1380498115,0,0,0,40.745793,-73.893403,0,nyc311
NA,177951,Chemical Vapors/Gases/Odors,This request was submitted to NYC 311 without a description.,submitted,68 Thayer Street,,0,1380497352,0,0,0,40.863809,-73.927303,0,nyc311
NA,177952,Graffiti,This request was submitted to NYC 311 without a description.,submitted,155-04 Liberty Avenue,,0,1380497232,0,0,0,40.698466,-73.800914,0,nyc311
NA,177953,Graffiti,This request was submitted to NYC 311 without a description.,submitted,169-01 Jamaica Avenue,,0,1380497199,0,0,0,40.70692,-73.790645,0,nyc311
NA,177954,Graffiti,This request was submitted to NYC 311 without a description.,submitted,170-10 Jamaica Avenue,,0,1380497169,0,0,0,40.707267,-73.789371,0,nyc311
NA,177955,Graffiti,This request was submitted to NYC 311 without a description.,submitted,175-25 Jamaica Avenue,,0,1380497138,0,0,0,40.707941,-73.784709,0,nyc311
NA,177956,Graffiti,This request was submitted to NYC 311 without a description.,submitted,175-15 Jamaica Avenue,,0,1380497110,0,0,0,40.707942,-73.784929,0,nyc311
NA,177957,Graffiti,This request was submitted to NYC 311 without a description.,submitted,175-31 Jamaica Avenue,,0,1380497085,0,0,0,40.707941,-73.78468,0,nyc311
NA,177958,Graffiti,This request was submitted to NYC 311 without a description.,submitted,90-62 176 Street,,0,1380497053,0,0,0,40.708823,-73.784735,0,nyc311
NA,177959,Graffiti,This request was submitted to NYC 311 without a description.,submitted,178-25 Jamaica Avenue,,0,1380496989,0,0,0,40.708023,-73.782692,0,nyc311
NA,177960,Graffiti,This request was submitted to NYC 311 without a description.,submitted,91-32 181 Street,,0,1380496931,0,0,0,40.709357,-73.780047,0,nyc311
NA,177961,Graffiti,This request was submitted to NYC 311 without a description.,submitted,182-20 Jamaica Avenue,,0,1380496903,0,0,0,40.708857,-73.778036,0,nyc311
NA,177962,Graffiti,This request was submitted to NYC 311 without a description.,submitted,171-08 Jamaica Avenue,,0,1380496875,0,0,0,40.707482,-73.788555,0,nyc311
NA,177963,Graffiti,This request was submitted to NYC 311 without a description.,submitted,171-21 Jamaica Avenue,,0,1380496851,0,0,0,40.707596,-73.787988,0,nyc311
NA,177964,Graffiti,This request was submitted to NYC 311 without a description.,submitted,172-11 Jamaica Avenue,,0,1380496821,0,0,0,40.707741,-73.787422,0,nyc311
NA,177965,Graffiti,This request was submitted to NYC 311 without a description.,submitted,106-10 Dunkirk Street,,0,1380496763,0,0,0,40.703156,-73.773865,0,nyc311
NA,177966,Graffiti,This request was submitted to NYC 311 without a description.,submitted,104-46 Dunkirk Street,,0,1380496726,0,0,0,40.704634,-73.774736,0,nyc311
NA,177967,Graffiti,This request was submitted to NYC 311 without a description.,submitted,182-66 Liberty Avenue,,0,1380496653,0,0,0,40.705477,-73.776453,0,nyc311
NA,177968,Graffiti,This request was submitted to NYC 311 without a description.,submitted,182-66 Liberty Avenue,,0,1380496633,0,0,0,40.705477,-73.776453,0,nyc311
NA,177969,Graffiti,This request was submitted to NYC 311 without a description.,submitted,180-52 Liberty Avenue,,0,1380496574,0,0,0,40.705535,-73.779144,0,nyc311
NA,177970,Graffiti,This request was submitted to NYC 311 without a description.,submitted,177-16 Liberty Avenue,,0,1380496531,0,0,0,40.705425,-73.782279,0,nyc311
NA,177971,Graffiti,This request was submitted to NYC 311 without a description.,submitted,173-14 Liberty Avenue,,0,1380496500,0,0,0,40.704607,-73.784777,0,nyc311
NA,177972,Graffiti,This request was submitted to NYC 311 without a description.,submitted,173-08 Liberty Avenue,,0,1380496473,0,0,0,40.704604,-73.784777,0,nyc311
NA,177973,Graffiti,This request was submitted to NYC 311 without a description.,submitted,94-21 Merrick Boulevard,,0,1380496408,0,0,0,40.703434,-73.79207,0,nyc311
NA,177974,Graffiti,This request was submitted to NYC 311 without a description.,submitted,170-01 88 Avenue,,0,1380496347,0,0,0,40.710405,-73.791453,0,nyc311
NA,177975,Driver Complaint,This request was submitted to NYC 311 without a description.,received,215 West 28 Street,,0,1380495599,0,0,0,40.747544,-73.994063,0,nyc311
NA,177976,Line/Marking - After Repaving,This request was submitted to NYC 311 without a description.,received,,,0,1380495025,0,0,0,40.739425,-73.934634,0,nyc311
NA,177977,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380494536,0,0,0,40.745441,-73.975394,0,nyc311
NA,177978,Graffiti,This request was submitted to NYC 311 without a description.,submitted,706 Lafayette Avenue,,0,1380494361,0,0,0,40.690634,-73.944681,0,nyc311
NA,177979,St Name - Attached to Pole,This request was submitted to NYC 311 without a description.,received,,,0,1380494225,0,0,0,40.607202,-73.754436,0,nyc311
NA,177980,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380493491,0,0,0,40.631189,-73.952109,0,nyc311
NA,177981,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,735 West End Avenue,,0,1380493260,0,0,0,40.795156,-73.973292,0,nyc311
NA,177982,School Crossing,This request was submitted to NYC 311 without a description.,received,,,0,1380493193,0,0,0,40.740273,-73.895851,0,nyc311
NA,177983,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,2928 Wilkinson Avenue,,0,1380492640,0,0,0,40.851667,-73.830822,0,nyc311
NA,177984,E5 Loose Rubbish,This request was submitted to NYC 311 without a description.,submitted,433 Marion Street,,0,1380492240,0,0,0,40.681661,-73.912038,0,nyc311
NA,177985,E3A Dirty Area/Alleyway,This request was submitted to NYC 311 without a description.,submitted,413 Beach 35 Street,,0,1380491880,0,0,0,40.596736,-73.767812,0,nyc311
NA,177986,Street Light Out,This request was submitted to NYC 311 without a description.,received,Belt Pkwy,,0,1380491580,0,0,0,40.704158,-73.918937,0,nyc311
NA,177987,Tree Trunk Split,This request was submitted to NYC 311 without a description.,submitted,4 Roderick Avenue,,0,1380491305,0,0,0,40.60292,-74.073166,0,nyc311
NA,177988,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380491216,0,0,0,40.726168,-73.998362,0,nyc311
NA,177989,Noise: Alarms (NR3),This request was submitted to NYC 311 without a description.,submitted,18 Avenue,,0,1380491160,0,0,0,40.603265,-74.006817,0,nyc311
NA,177990,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,223 Berkeley Place,,0,1380491040,0,0,0,40.674508,-73.973495,0,nyc311
NA,177991,Driver Complaint,This request was submitted to NYC 311 without a description.,received,112 West 115 Street,,0,1380490811,0,0,0,40.801588,-73.950809,0,nyc311
NA,177992,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380490799,0,0,0,40.58353,-74.149604,0,nyc311
NA,177993,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,35-29 Crescent Street,,0,1380490740,0,0,0,40.759222,-73.932427,0,nyc311
NA,161446,Animal Abuse,I need to find a veterinarian who gives discounts to people on public assistance.  This is o help a sick past - there is no animal abuse.,received,,"New York City, NY",10019,1380490296,1,1,1,40.768697,-73.991818,2,148
NA,177994,Driver Complaint,This request was submitted to NYC 311 without a description.,received,405 Main Street,,0,1380490167,0,0,0,40.757748,-73.953581,0,nyc311
NA,177995,Driver Complaint,This request was submitted to NYC 311 without a description.,received,44 West 63 Street,,0,1380489928,0,0,0,40.771493,-73.982414,0,nyc311
NA,177996,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,received,131 78 Street,,0,1380489727,0,0,0,40.630343,-74.033062,0,nyc311
NA,177997,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,31-56 37 Street,,0,1380489360,0,0,0,40.760787,-73.919745,0,nyc311
NA,161439,Litter in New York,Litter and overgrowth at SE corner of conselyou and humboltd.,received,216–298 Conselyea St,"Brooklyn, NY",11211,1380489174,1,1,1,40.715397,-73.941732,2,124
NA,177998,Driver Complaint,This request was submitted to NYC 311 without a description.,received,2117 Route 4 Eastbound,,0,1380489151,0,0,0,40.783147,-73.971277,0,nyc311
NA,177999,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,131-14 Newport Avenue,,0,1380488170,0,0,0,40.577199,-73.850939,0,nyc311
NA,178000,Defacement,This request was submitted to NYC 311 without a description.,submitted,50 East 4 Street,,0,1380487881,0,0,0,40.726952,-73.99124,0,nyc311
NA,178001,Defacement,This request was submitted to NYC 311 without a description.,submitted,52 East 4 Street,,0,1380487415,0,0,0,40.726914,-73.991153,0,nyc311
NA,178002,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380487101,0,0,0,40.724273,-73.990818,0,nyc311
NA,178003,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380486922,0,0,0,40.75906,-73.972614,0,nyc311
NA,178004,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,49 Ann Street,,0,1380486900,0,0,0,40.710305,-74.006828,0,nyc311
NA,178005,E1 Improper Disposal,This request was submitted to NYC 311 without a description.,submitted,2140 Union Street,,0,1380486780,0,0,0,40.6644,-73.921097,0,nyc311
NA,178006,St Name - Attached to Pole,This request was submitted to NYC 311 without a description.,received,260 New Dorp Lane,,0,1380486536,0,0,0,40.572366,-74.113329,0,nyc311
NA,178007,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,submitted,,,0,1380486317,0,0,0,40.724975,-73.732286,0,nyc311
NA,178008,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,57 Douglass Street,,0,1380486240,0,0,0,40.683725,-73.993066,0,nyc311
NA,178009,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,East   69 Street,,0,1380486060,0,0,0,40.765393,-73.956287,0,nyc311
NA,178010,"Noise, Ice Cream Truck (NR4)",This request was submitted to NYC 311 without a description.,submitted,,,0,1380485820,0,0,0,40.846019,-73.851384,0,nyc311
NA,178011,Swimming Pool - Unmaintained,This request was submitted to NYC 311 without a description.,submitted,181-27 Kruger Road,,0,1380485306,0,0,0,40.717149,-73.782763,0,nyc311
NA,178012,1 or 2,This request was submitted to NYC 311 without a description.,submitted,2828 Neptune Avenue,,0,1380484844,0,0,0,40.577831,-73.995126,0,nyc311
NA,178013,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,425 Park Avenue South,,0,1380484620,0,0,0,40.744081,-73.983515,0,nyc311
NA,178014,Pedestrian Ramp Defective,This request was submitted to NYC 311 without a description.,submitted,,,0,1380484225,0,0,0,40.731949,-73.863423,0,nyc311
NA,178015,Tree Alive - in Poor Condition,This request was submitted to NYC 311 without a description.,received,91-28 85 Avenue,,0,1380484185,0,0,0,40.696668,-73.854069,0,nyc311
NA,178016,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1380483575,0,0,0,40.773033,-73.982197,0,nyc311
NA,178017,E3A Dirty Area/Alleyway,This request was submitted to NYC 311 without a description.,submitted,123-02 193 Street,,0,1380483420,0,0,0,40.684951,-73.753237,0,nyc311
NA,178018,Street Light Out,This request was submitted to NYC 311 without a description.,received,,,0,1380483180,0,0,0,40.850209,-73.866524,0,nyc311
